,jngIfrmpRgsno,brno,crno,corpNm,brandNm,jnghdqrtrsRprsvNm,indutyLclasNm,indutyMlsfcNm,jngBizStrtDate,jngIfrmpRgsDt,yr,ifrmpRlsDocRgsDate,ifrmpRlsDocExstYn
8007,20231013,2320501464,,오또도넛,오또도넛,이공주,외식,커피,20211201,1689087600000,2023,,N
8008,20231014,5127100390,,설가옥,설가옥,"천성우, 박연구",외식,한식,,1689174000000,2023,,N
8009,20231015,7496600421,,김미화코다리,김미화코다리,이재순,외식,한식,,1689174000000,2023,,N
8010,20231016,5890701345,,니하오마라탕,니하오마라탕,이철봉,외식,중식,20200320,1689174000000,2023,,N
8011,20231017,1958800868,1355110315181,(주)지에스이푸드,갈비창고,"박정화, 이재만",외식,한식,,1689174000000,2023,,N
8012,20231018,6422300685,,진지한국밥본점,진지한국밥,박기남,외식,한식,,1689260400000,2023,,N
8013,20231020,6538602238,1601110594972,(주)위어스에프엔비,에이치에이치라운지둔산,양진영,외식,서양식,,1689260400000,2023,,N
8014,20231021,3900701503,,희양양연동점,희양양,박춘녀,외식,중식,,1689260400000,2023,,N
8015,20231022,8738702130,2241110059672,(주)제주미트하우스,배터진한우,고은정,도소매,기타도소매,,1689260400000,2023,,N
8016,20231023,6422201654,,마마구구,마마구구,김지원,외식,중식,,1689260400000,2023,,N
8017,20231024,3053223520,,오렌지푸드,오렌지푸드홈파티,신윤섭,외식,한식,,1689260400000,2023,,N
8018,20231025,2048612397,1101114026632,(주)산들그린,슬림볶음밥,이용석,외식,한식,,1689260400000,2023,,N
8019,20231026,2110859150,,지엔엔라운지,LCN라운지,백은성,서비스,이미용,,1689260400000,2023,,N
8020,20231027,8788600805,1101116531829,(주)월화,월화,전준형,외식,기타 외식,,1689260400000,2023,,N
8021,20231028,1583100884,,돈삼촌,돈삼촌,이형주,외식,한식,,1689260400000,2023,,N
8022,20231029,4077000709,,스페이스,SPACE(스페이스),남도영,외식,커피,,1689260400000,2023,,N
8023,20231030,5093900512,,경성에프앤에스(경성F&S),경성면옥,이정하,외식,한식,20230201,1691455755000,2023,,N
8024,20231031,7361001863,,칠공칠(707),707COFFEE,임헌학,외식,커피,20221210,1689260400000,2023,,N
8025,20231032,7828100834,1101116503357,제주패밀리(주),비욘더마켓(Beyond the market) ,이문현,외식,기타 외식,,1689260400000,2023,,N
8026,20231033,7011202123,,필프리(FEELFREE),필프리(FEEL FREE),백채영,외식,제과제빵,,1689260400000,2023,,N
8027,20231034,4035000640,,에스엘(SLFOOD),치킨이즈백,"손승우, 이근호",외식,치킨,,1689260400000,2023,,N
8028,20231035,6994001163,,주공본점,주공 안녕 401508,박효진,외식,한식,,1689260400000,2023,,N
8029,20231036,7084200860,,앙호두,앙호두,위희원,외식,제과제빵,,1689519600000,2023,,N
8030,20231037,5964700689,,압편압구정편의점,압편 압구정편의점,최승수,외식,일식,,1689519600000,2023,,N
8031,20231038,6471101629,,남문갈매기,남문갈매기,박노국,외식,한식,,1689606000000,2023,,N
8032,20231039,1363500956,,나나방콕,나나방콕 (NANA BANGKOK) ,강성찬,외식,기타 외국식,,1689606000000,2023,,N
8033,20231040,4018701033,1101116775807,(주)다윈에프에스,타논55,한지현,외식,기타 외국식,20180925,1689260400000,2023,,N
8034,20231041,2332701299,,황제탕후루와대왕닭꼬치,황제탕후루,김순희,외식,기타 외식,,1689606000000,2023,,N
8035,20231042,1298620830,1311110208809,(주)키즈에이원,소피아몬테소리,"이경순, 최인동",서비스,기타 교육,,1689606000000,2023,,N
8036,20231043,3348602040,1801111375161,(주)배포장프랜차이즈,생생갈비 스테이크,안영근,외식,한식,20221001,1689606000000,2023,,N
8037,20231044,7330602089,,공공피자,공공피자,이준호,외식,피자,,1689606000000,2023,,N
8038,20231045,2030667562,,더욱더컴퍼니,불쩐당,김소현,외식,한식,,1689606000000,2023,,N
8039,20231046,3678601681,1501110275425,(주)로충칭마라탕,로충칭마라탕,채가은,외식,중식,20180412,1689606000000,2023,,N
8040,20231047,6790103076,,잘먹는사람들,깡그리 한식포차주막,이종선,외식,한식,,1689606000000,2023,,N
8041,20231048,5950401543,,두툼한가본점,두툼한가(家),이하늘,외식,기타 외식,,1689692400000,2023,,N
8042,20231049,3940200248,,엉클존슨부대찌개,엉클존슨부대찌개,안영환,외식,기타 외식,,1689692400000,2023,,N
8043,20231050,6848800811,1101116485373,(주)엠브이엠,루해빗(luhabit),신혁,서비스,스포츠 관련,,1689778800000,2023,,N
8044,20231051,1304751770,,다수제,다수제 떡볶이,이병훈,외식,분식,,1689778800000,2023,,N
8045,20231052,3065300694,,맨리스커세권,맨리스커세권,이지호,도소매,기타도소매,,1689778800000,2023,,N
8046,20231053,4734000752,,드렁캔,드렁캔,김운현,외식,주점,,1689778800000,2023,,N
8047,20231054,5102392307,,티피킷,티피킷,신영균,외식,커피,,1689778800000,2023,,N
8048,20231055,8588601552,1201111068726,(주)트리플컴퍼니,픽셀커피,백현민,외식,커피,,1689778800000,2023,,N
8049,20231056,1470201603,,종로빈대떡,더종로빈대떡,유현준,외식,한식,,1689865200000,2023,,N
8050,20231057,7982500890,,흑쇠서면본점,흑쇠,오은진,외식,한식,,1689865200000,2023,,N
8051,20231058,3820401699,,심야식당홍,심야식당홍,김대홍,외식,한식,,1689865200000,2023,,N
8052,20231059,7060101045,,신평뚝배기,정신평뚝배기,정석기,외식,한식,20211201,1689865200000,2023,,N
8053,20231060,7664100762,,명지회관,명지회관,김연주,외식,한식,,1689865200000,2023,,N
8054,20231061,1488102672,1601110632376,(주)비에이엠어소시에이츠,크로앤피,최윤우,외식,커피,,1689865200000,2023,,N
8055,20231062,3681401426,NaN,한술식당,한술식당,정태환,외식,한식,20211005,1689865200000,2023,,N
8056,20231063,2262051512,NaN,감정선프로젝트,감정선,이선홍,서비스,기타 서비스,,1689865200000,2023,,N
8057,20231064,5142190893,,홍고추불닭발본점,홍고추불닭발 RED PEPPER BUL DAK BAL,박준희,외식,한식,,1690124400000,2023,,N
8058,20231065,1351643868,,민선기획,주량,김기동,외식,주점,,1690210800000,2023,,N
8059,20231066,1642800889,,907육식당,907육식당,구영철,외식,한식,20210712,1690210800000,2023,,N
8060,20231067,3568701733,1345110395887,(주)인정푸드,인생고기집 정육식당,조휘진,외식,한식,,1690210800000,2023,,N
