,yr,corpNm,brno,crno,indvdlCorpSeCd,corpRgDate,telno,fxno,bzmnRgsDate,rprsvNm,ozip,lctnAddr,lctnDaddr,brandCnt,affltsCnt,jngInstNm
226,2023,(주)리프패럿,1128801523,1801111261203,11,20200106,73689678,05074549678,20200201,김승수,46331,부산광역시 금정구 공단동로29번길 47,(금사동),1.0,0.0,부산시
227,2023,빚다,1131930573,,10,,07075303829,07089513829,20080616,조용현,08512,서울특별시 금천구 디지털로9길 56,"3층 305호 (가산동, 코오롱 테크노밸리)",1.0,0.0,서울시
228,2023,팔칠(87')닭강정,1132156014,,10,,0220606692,,20110430,이정호 박종하,08341,서울특별시 구로구 서해안로30길 17,1층(오류동),1.0,0.0,서울시
229,2023,30초커피,1136400439,,10,,0425283352,0425283354,20210104,최덕수,34177,대전광역시 유성구 유성대로680번길 88,1층 101호,1.0,0.0,조정원
230,2023,(주)바이오미스트테크놀로지,1138138290,1101111291296,11,19960701,0226019600,0226015525,19960701,"최영신, 최유나",07959,서울특별시 양천구 등촌로 88,(목동),1.0,0.0,서울시
231,2023,한국교통안전공단,1138202014,1151710001380,11,19810317,0015770990,05023845461,19810601,권용복 ,39660,경상북도 김천시 혁신6로 17,.,1.0,0.0,조정원
232,2023,(주)푸드죤,1138616326,1101113748724,11,20070904,0327101082,0226071085,20070913,이영존,07687,서울특별시 강서구 화곡로 277,"6층(화곡동, 존스프라자)",5.0,0.0,서울시
233,2023,(주)백삶,1138642222,1101114405183,11,20100802,0226715380,05053005379,20100901,김기봉,15847,경기도 군포시 공단로140번길 38,"8층 1,2,3호",6.0,0.0,경기도
234,2023,(주)쁘띠에프엔비,1138649865,1101114631291,11,20110623,0226725144,0226725140,20110701,김준호,03497,서울특별시 은평구 증산로 327-1,(증산동),1.0,0.0,서울시
235,2023,(주)에이치엔에스,1138666807,1101115029792,11,20121224,023327807,0220610373,20121224,최종환,04778,서울특별시 성동구 왕십리로 58,FORHU 709호,1.0,0.0,서울시
236,2023,(주)케이디코리아,1138675776,1101115226330,11,20130912,0267130910,0267130911,20130923,장현분,07616,서울특별시 강서구 방화대로21길 72,범천빌딩 1층,1.0,0.0,서울시
237,2023,(주)가장맛있는족발,1138680639,1101115320124,11,20140120,16665849,0317125849,20140120,최종완,13558,경기도 성남시 분당구 정자일로 162,"702(정자동, 젤존타워2차)",1.0,1.0,경기도
238,2023,(주)올투딜리셔스,1138687684,1101115469641,11,20140718,0262052021,07078752222,20140722,정한석,05855,서울특별시 송파구 법원로8길 7,"501호,502호,503호,504호,505호",0.0,0.0,서울시
239,2023,㈜아이센스에프앤비,1138688422,1101115476092,11,20140725,15445860,028039197,20140805,윤석범,08380,서울특별시 구로구 디지털로33길 11,"804호(구로동,에이스테크노타워8차)",9.0,2.0,서울시
240,2023,(주)바오밥아이엔씨,1138694884,1101115593672,11,20141219,028592333,025828806,20150101,최진우,08378,서울특별시 구로구 디지털로34길 55,1005호,7.0,0.0,서울시
